Scenario,Region,Variable,Type,Year,Value
Evolving Policies,Quebec,Oil,Primary Fuel,2029,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2030,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2031,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2032,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2033,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2034,311.04
Evolving Policies,Quebec,Oil,Primary Fuel,2035,244
Evolving Policies,Quebec,Oil,Primary Fuel,2036,244
Evolving Policies,Quebec,Oil,Primary Fuel,2037,244
Evolving Policies,Quebec,Oil,Primary Fuel,2038,244
Evolving Policies,Quebec,Oil,Primary Fuel,2039,244
Evolving Policies,Quebec,Oil,Primary Fuel,2040,244
Evolving Policies,Quebec,Oil,Primary Fuel,2041,244
Evolving Policies,Quebec,Oil,Primary Fuel,2042,244
Evolving Policies,Quebec,Oil,Primary Fuel,2043,244
Evolving Policies,Quebec,Oil,Primary Fuel,2044,244
Evolving Policies,Quebec,Oil,Primary Fuel,2045,244
Evolving Policies,Quebec,Oil,Primary Fuel,2046,244
Evolving Policies,Quebec,Oil,Primary Fuel,2047,244
Evolving Policies,Quebec,Oil,Primary Fuel,2048,244
Evolving Policies,Quebec,Oil,Primary Fuel,2049,244
Evolving Policies,Quebec,Oil,Primary Fuel,2050,244
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2005,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2006,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2007,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2008,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2009,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2010,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2011,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2012,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2013,1.17
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2014,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2015,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2016,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2017,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2018,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2019,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2020,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2021,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2022,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2023,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2024,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2025,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2026,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2027,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2028,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2029,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2030,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2031,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2032,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2033,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2034,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2035,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2036,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2037,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2038,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2039,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2040,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2041,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2042,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2043,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2044,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2045,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2046,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2047,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2048,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2049,16.955
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2050,16.955
Evolving Policies,Yukon,Oil,Primary Fuel,2005,33.34
Evolving Policies,Yukon,Oil,Primary Fuel,2006,33.34
Evolving Policies,Yukon,Oil,Primary Fuel,2007,33.34
Evolving Policies,Yukon,Oil,Primary Fuel,2008,33.34
Evolving Policies,Yukon,Oil,Primary Fuel,2009,33.34
Evolving Policies,Yukon,Oil,Primary Fuel,2010,33.57
Evolving Policies,Yukon,Oil,Primary Fuel,2011,33.57
Evolving Policies,Yukon,Oil,Primary Fuel,2012,33.57
Evolving Policies,Yukon,Oil,Primary Fuel,2013,33.57
Evolving Policies,Yukon,Oil,Primary Fuel,2014,33.57
Evolving Policies,Yukon,Oil,Primary Fuel,2015,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2016,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2017,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2018,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2019,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2020,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2021,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2022,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2023,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2024,24.57
Evolving Policies,Yukon,Oil,Primary Fuel,2025,21.57
Evolving Policies,Yukon,Oil,Primary Fuel,2026,18.57
Evolving Policies,Yukon,Oil,Primary Fuel,2027,18.57
Evolving Policies,Yukon,Oil,Primary Fuel,2028,18.57
Evolving Policies,Yukon,Oil,Primary Fuel,2029,18.57
Evolving Policies,Yukon,Oil,Primary Fuel,2030,18.57
Evolving Policies,Yukon,Oil,Primary Fuel,2031,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2032,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2033,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2034,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2035,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2036,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2037,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2038,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2039,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2040,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2041,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2042,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2043,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2044,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2045,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2046,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2047,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2048,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2049,23.57
Evolving Policies,Yukon,Oil,Primary Fuel,2050,23.57
Current Policies,British Columbia,Solar,Primary Fuel,2005,0
Current Policies,British Columbia,Solar,Primary Fuel,2006,0
Current Policies,British Columbia,Solar,Primary Fuel,2007,0
Current Policies,British Columbia,Solar,Primary Fuel,2008,0
Current Policies,British Columbia,Solar,Primary Fuel,2009,0
Current Policies,British Columbia,Solar,Primary Fuel,2010,0
Current Policies,British Columbia,Solar,Primary Fuel,2011,0
Current Policies,British Columbia,Solar,Primary Fuel,2012,0
Current Policies,British Columbia,Solar,Primary Fuel,2013,2.281
Current Policies,British Columbia,Solar,Primary Fuel,2014,2.281
Current Policies,British Columbia,Solar,Primary Fuel,2015,3.281
Current Policies,British Columbia,Solar,Primary Fuel,2016,3.281
Current Policies,British Columbia,Solar,Primary Fuel,2017,3.281
Current Policies,British Columbia,Solar,Primary Fuel,2018,3.281
Current Policies,British Columbia,Solar,Primary Fuel,2019,23.281
Current Policies,British Columbia,Solar,Primary Fuel,2020,23.281
Current Policies,British Columbia,Solar,Primary Fuel,2021,23.281
Current Policies,British Columbia,Solar,Primary Fuel,2022,23.281
Current Policies,British Columbia,Solar,Primary Fuel,2023,63.281
Current Policies,British Columbia,Solar,Primary Fuel,2024,63.281
Current Policies,British Columbia,Solar,Primary Fuel,2025,63.281
Current Policies,British Columbia,Solar,Primary Fuel,2026,103.281
Current Policies,British Columbia,Solar,Primary Fuel,2027,103.281
Current Policies,British Columbia,Solar,Primary Fuel,2028,103.281
Current Policies,British Columbia,Solar,Primary Fuel,2029,143.281
Current Policies,British Columbia,Solar,Primary Fuel,2030,143.281
Current Policies,British Columbia,Solar,Primary Fuel,2031,143.281
Current Policies,British Columbia,Solar,Primary Fuel,2032,143.281
Current Policies,British Columbia,Solar,Primary Fuel,2033,183.281
Current Policies,British Columbia,Solar,Primary Fuel,2034,183.281
Current Policies,British Columbia,Solar,Primary Fuel,2035,352.1792
Current Policies,British Columbia,Solar,Primary Fuel,2036,482.6403
Current Policies,British Columbia,Solar,Primary Fuel,2037,654.5795
Current Policies,British Columbia,Solar,Primary Fuel,2038,787.7653
Current Policies,British Columbia,Solar,Primary Fuel,2039,962.0031
Current Policies,British Columbia,Solar,Primary Fuel,2040,1098.136
Current Policies,British Columbia,Solar,Primary Fuel,2041,1235.98
Current Policies,British Columbia,Solar,Primary Fuel,2042,1374.033
Current Policies,British Columbia,Solar,Primary Fuel,2043,1512.481
Current Policies,British Columbia,Solar,Primary Fuel,2044,1651.517
Current Policies,British Columbia,Solar,Primary Fuel,2045,1792.226
Current Policies,British Columbia,Solar,Primary Fuel,2046,1934.504
Current Policies,British Columbia,Solar,Primary Fuel,2047,2077.012
Current Policies,British Columbia,Solar,Primary Fuel,2048,2219.952
Current Policies,British Columbia,Solar,Primary Fuel,2049,2363.55
Current Policies,British Columbia,Solar,Primary Fuel,2050,2509.441
Current Policies,Canada,Solar,Primary Fuel,2005,16.75
Current Policies,Canada,Solar,Primary Fuel,2006,20.48
Current Policies,Canada,Solar,Primary Fuel,2007,25.77
Current Policies,Canada,Solar,Primary Fuel,2008,32.72
Current Policies,Canada,Solar,Primary Fuel,2009,94.57
Current Policies,Canada,Solar,Primary Fuel,2010,281.13
Current Policies,Canada,Solar,Primary Fuel,2011,419.4
Current Policies,Canada,Solar,Primary Fuel,2012,647.4811
Current Policies,Canada,Solar,Primary Fuel,2013,1027.628
Current Policies,Canada,Solar,Primary Fuel,2014,1523.478
Current Policies,Canada,Solar,Primary Fuel,2015,2135.478
Current Policies,Canada,Solar,Primary Fuel,2016,2416.057
Current Policies,Canada,Solar,Primary Fuel,2017,2614.457
Current Policies,Canada,Solar,Primary Fuel,2018,2719.857
Current Policies,Canada,Solar,Primary Fuel,2019,2739.857
Current Policies,Canada,Solar,Primary Fuel,2020,2759.857
Current Policies,Canada,Solar,Primary Fuel,2021,2979.857
Current Policies,Canada,Solar,Primary Fuel,2022,3438.028
Current Policies,Canada,Solar,Primary Fuel,2023,3489.213
Current Policies,Canada,Solar,Primary Fuel,2024,3505.529
Current Policies,Canada,Solar,Primary Fuel,2025,3551.99
Current Policies,Canada,Solar,Primary Fuel,2026,3718.674
Current Policies,Canada,Solar,Primary Fuel,2027,3844.385
Current Policies,Canada,Solar,Primary Fuel,2028,3860.225
Current Policies,Canada,Solar,Primary Fuel,2029,4131.043
Current Policies,Canada,Solar,Primary Fuel,2030,4361.945
Current Policies,Canada,Solar,Primary Fuel,2031,4620.598
Current Policies,Canada,Solar,Primary Fuel,2032,4879.496
Current Policies,Canada,Solar,Primary Fuel,2033,5178.628
Current Policies,Canada,Solar,Primary Fuel,2034,5457.048
Current Policies,Canada,Solar,Primary Fuel,2035,6095.603
Current Policies,Canada,Solar,Primary Fuel,2036,6505.868
Current Policies,Canada,Solar,Primary Fuel,2037,6957.493
Current Policies,Canada,Solar,Primary Fuel,2038,7270.316
Current Policies,Canada,Solar,Primary Fuel,2039,7624.174
Current Policies,Canada,Solar,Primary Fuel,2040,8120.3
Current Policies,Canada,Solar,Primary Fuel,2041,8438.63
Current Policies,Canada,Solar,Primary Fuel,2042,8757.285
Current Policies,Canada,Solar,Primary Fuel,2043,9076.535
Current Policies,Canada,Solar,Primary Fuel,2044,9396.442
Current Policies,Canada,Solar,Primary Fuel,2045,9917.689
Current Policies,Canada,Solar,Primary Fuel,2046,10220.67
Current Policies,Canada,Solar,Primary Fuel,2047,10524.05
Current Policies,Canada,Solar,Primary Fuel,2048,10827.98
Current Policies,Canada,Solar,Primary Fuel,2049,11132.77
Current Policies,Canada,Solar,Primary Fuel,2050,11460.69
Current Policies,Manitoba,Solar,Primary Fuel,2005,0
Current Policies,Manitoba,Solar,Primary Fuel,2006,0
Current Policies,Manitoba,Solar,Primary Fuel,2007,0
Current Policies,Manitoba,Solar,Primary Fuel,2008,0
Current Policies,Manitoba,Solar,Primary Fuel,2009,0
Current Policies,Manitoba,Solar,Primary Fuel,2010,0
Current Policies,Manitoba,Solar,Primary Fuel,2011,0
Current Policies,Manitoba,Solar,Primary Fuel,2012,0
Current Policies,Manitoba,Solar,Primary Fuel,2013,1
Current Policies,Manitoba,Solar,Primary Fuel,2014,2
Current Policies,Manitoba,Solar,Primary Fuel,2015,3
Current Policies,Manitoba,Solar,Primary Fuel,2016,4
Current Policies,Manitoba,Solar,Primary Fuel,2017,5
Current Policies,Manitoba,Solar,Primary Fuel,2018,6
Current Policies,Manitoba,Solar,Primary Fuel,2019,6
Current Policies,Manitoba,Solar,Primary Fuel,2020,6
Current Policies,Manitoba,Solar,Primary Fuel,2021,6
Current Policies,Manitoba,Solar,Primary Fuel,2022,6
Current Policies,Manitoba,Solar,Primary Fuel,2023,6
Current Policies,Manitoba,Solar,Primary Fuel,2024,6
Current Policies,Manitoba,Solar,Primary Fuel,2025,6
Current Policies,Manitoba,Solar,Primary Fuel,2026,6
Current Policies,Manitoba,Solar,Primary Fuel,2027,6
Current Policies,Manitoba,Solar,Primary Fuel,2028,6
Current Policies,Manitoba,Solar,Primary Fuel,2029,11
Current Policies,Manitoba,Solar,Primary Fuel,2030,16
Current Policies,Manitoba,Solar,Primary Fuel,2031,21
